"time","Mx","My","M_eliminated"
0,1,0.1,0
0.01,0.992235777713507,0.104775850967213,0.00298837131928083
0.02,0.984542813182415,0.109503606020852,0.0059535807967336
0.03,0.976920493945846,0.114183681110386,0.00889582494376787
0.04,0.969368360256546,0.118816388467359,0.0118152512760952
0.05,0.961885653113239,0.123402243557181,0.0147121033295795
0.06,0.954471651037807,0.127941736359633,0.01758661260256
0.07,0.94712570455932,0.132435307949575,0.0204389874911047
0.08,0.939847187659577,0.136883383472451,0.0232694288679715
0.09,0.932635479314624,0.141286384680257,0.0260781360051186
0.1,0.925489960590373,0.145644731904028,0.0288653075055989
0.11,0.918410016128364,0.149958843044793,0.0316311408268425
0.12,0.911395035586079,0.154229132595409,0.0343758318185115
0.13,0.904444414250483,0.158456011223894,0.0370995745256226
0.14,0.897557553136107,0.162639885706833,0.0398025611570589
0.15,0.890733858907045,0.166781158982372,0.0424849821105823
0.16,0.883972742900161,0.17088023081386,0.0451470262859784
0.17,0.877273622824403,0.174937496635294,0.0477888805403028
0.18,0.870635922618284,0.178953347648145,0.0504107297335707
0.19,0.864059071161452,0.182928171696752,0.0530127571417955
0.2,0.857542502170312,0.186862353339239,0.0555951444904488
0.21,0.851085654540508,0.190756273614826,0.058158071844666
0.22,0.844687972504793,0.19461030993657,0.0607017175586363
0.23,0.838348905565813,0.198424836137036,0.0632262582971501
0.24,0.832067908370456,0.202200222553666,0.0657318690758778
0.25,0.825844440625352,0.205936836086191,0.0682187232884571
0.26,0.819677967053894,0.209635040225834,0.0706869927202709
0.27,0.813567957363165,0.213295195077786,0.0731368475590486
0.28,0.807513886203511,0.216917657388665,0.0755684564078236
0.29,0.801515233121403,0.220502780578553,0.0779819863000445
0.3,0.795571482511335,0.22405091477367,0.0803776027149945
0.31,0.789682123574184,0.227562406834677,0.082755469591139
0.32,0.783846650265958,0.231037600391487,0.0851157493425543
0.33,0.778064561249372,0.234476835876178,0.0874586028744505
0.34,0.772335359856248,0.237880450548529,0.0897841895952232
0.35,0.766658554049676,0.24124877852174,0.0920926674285846
0.36,0.761033656378685,0.244582150793223,0.0943841928280926
0.37,0.75546018393061,0.24788089527697,0.0966589207924194
0.38,0.749937658287254,0.25114533683334,0.0989170048794056
0.39,0.744465605488219,0.254375797293969,0.101158597217812
0.4,0.739043555990549,0.257572595489192,0.103383848520259
0.41,0.733671044625015,0.260736047277748,0.105592908097237
0.42,0.728347610554052,0.263866465575356,0.107785923870591
0.43,0.723072797231721,0.266964160381923,0.109963042386356
0.44,0.717846152364389,0.270029438808254,0.112124408827357
0.45,0.712667227871413,0.273062605102769,0.114270167025818
0.46,0.707535579845851,0.276063960678198,0.116400459475951
0.47,0.702450768519277,0.279033804135486,0.118515427345238
0.48,0.69741235821757,0.281972431293831,0.120615210488599
0.49,0.692419917318891,0.284880135219241,0.122699947461868
0.5,0.687473018220994,0.287757206246739,0.124769775532267
0.51,0.682571237308625,0.290603932002517,0.126824830688859
0.52,0.6777141549147,0.293420597430311,0.128865247654989
0.53,0.6729013552794,0.296207484819197,0.130891159901403
0.54,0.668132426512386,0.298964873829262,0.132902699658352
0.55,0.663406960561153,0.301693041513105,0.134899997925742
0.56,0.65872455317628,0.30439226233945,0.13688318448427
0.57,0.65408480387381,0.307062808218704,0.138852387907486
0.58,0.649487315899059,0.309704948527551,0.140807735573391
0.59,0.644931696192136,0.312318950132373,0.142749353675492
0.6,0.640417555354097,0.314905077412254,0.144677367233649
0.61,0.635944507613088,0.317463592281979,0.146591900104934
0.62,0.63151217079052,0.319994754215017,0.148493074994463
0.63,0.627120166270778,0.322498820264104,0.150381013465118
0.64,0.622768118963165,0.324976045087099,0.152255835949737
0.65,0.618455657265712,0.327426680971571,0.154117661762718
0.66,0.614182413037044,0.329850977853918,0.155966609109038
0.67,0.609948021568309,0.33224918333844,0.157802795093252
0.68,0.605752121549756,0.334621542720043,0.159626335730202
0.69,0.60159435503552,0.33696829900817,0.161437345956311
0.7,0.597474367411085,0.339289692948906,0.163235939640009
0.71,0.593391807366052,0.341585963043484,0.165022229590465
0.72,0.589346326864206,0.343857345568616,0.166796327567179
0.73,0.58533758111114,0.346104074598497,0.168558344290363
0.74,0.581365228523093,0.34832638202598,0.170308389450928
0.75,0.577428930697263,0.350524497582735,0.172046571720003
0.76,0.573528352382672,0.352698648859058,0.17377299875827
0.77,0.569663161451013,0.354849061323673,0.175487777225315
0.78,0.565833028867532,0.356975958343513,0.177191012788955
0.79,0.562037628664953,0.359079561201444,0.178882810133603
0.8,0.558276637910703,0.361160089118528,0.180563272970769
0.81,0.554549736675776,0.36321775927518,0.182232504049044
0.82,0.550856608010488,0.365252786827642,0.183890605161871
0.83,0.547196937920309,0.367265384924403,0.185537677155289
0.84,0.543570415337106,0.369255764725737,0.187173819937158
0.85,0.539976732088828,0.371224135424303,0.188799132486869
0.86,0.536415582871489,0.37317070426418,0.190413712864332
0.87,0.532886665225706,0.375095676556804,0.19201765821749
0.88,0.529389679510948,0.376999255698473,0.193611064790579
0.89,0.525924328877657,0.378881643189281,0.195194027933062
0.9,0.522490319240422,0.380743038651351,0.196766642108228
0.91,0.519087359252418,0.382583639846195,0.198329000901388
0.92,0.51571516028032,0.384403642691768,0.199881197027913
0.93,0.512373436379206,0.386203241279513,0.201423322341282
0.94,0.50906190426749,0.387982627891394,0.202955467841116
0.95,0.505780283304472,0.389741993015154,0.204477723680375
0.96,0.502528295462132,0.391481525363471,0.205990179174397
0.97,0.499305665298306,0.393201411892192,0.207492922809502
0.98,0.496112119935812,0.394901837814511,0.208986042249677
0.99,0.492947389041655,0.3965829866151,0.210469624343245
1,0.489811204802267,0.39824504006693,0.211943755130804
1.01,0.486703301897413,0.399888178249001,0.213408519853586
1.02,0.483623417476063,0.40151257956274,0.214864002961198
1.03,0.480571291136196,0.403118420745716,0.216310288118088
1.04,0.477546664902623,0.404705876886713,0.217747458210664
1.05,0.47454928320299,0.406275121442035,0.219175595354976
1.06,0.471578892844678,0.407826326251195,0.220594780904126
1.07,0.46863524299281,0.409359661551868,0.222005095455322
1.08,0.465718085148641,0.410875295994565,0.223406618856795
1.09,0.462827173127959,0.412373396657311,0.22479943021473
1.1,0.459962263039502,0.413854129060313,0.226183607900186
1.11,0.457123113265626,0.41531765717909,0.227559229555285
1.12,0.454309484438018,0.416764143460978,0.228926372101004
1.13,0.45152113941461,0.418193748840815,0.230285111744575
1.14,0.448757843261621,0.419606632753141,0.231635523985238
1.15,0.446019363235644,0.421002953144371,0.232977683619986
1.16,0.443305468762319,0.422382866487283,0.234311664750398
1.17,0.440615931413864,0.423746527796289,0.235637540789848
1.18,0.43795052488831,0.425094090641537,0.236955384470154
1.19,0.435309024992124,0.426425707160724,0.238265267847153
1.2,0.43269120962111,0.427741528072069,0.239567262306821
1.21,0.430096858739748,0.429041702688354,0.240861438571898
1.22,0.427525754361306,0.430326378930432,0.242147866708262
1.23,0.424977680528901,0.431595703340101,0.243426616130998
1.24,0.422452423296904,0.432849821092733,0.244697755610363
1.25,0.419949770712338,0.434088876009916,0.245961353277746
1.26,0.417469512796299,0.435313010572078,0.247217476631623
1.27,0.415011441527312,0.436522365929794,0.248466192542895
1.28,0.412575350820421,0.43771708191799,0.249707567261589
1.29,0.410161036507315,0.438897297069457,0.250941666423228
1.3,0.407768296320866,0.440063148625343,0.252168555053791
1.31,0.405396929879707,0.441214772545641,0.253388297574652
1.32,0.403046738669874,0.442352303521659,0.254600957808467
1.33,0.400717526025457,0.443475874989166,0.255806598985378
1.34,0.398409097110726,0.444585619140537,0.257005283748737
1.35,0.396121258905171,0.44568166693492,0.25819707415991
1.36,0.393853820187057,0.446764148109403,0.25938203170354
1.37,0.391606591515636,0.447833191191108,0.260560217293256
1.38,0.389379385214029,0.448888923508816,0.261731691277156
1.39,0.387172015352916,0.44993147120405,0.262896513443035
1.4,0.384984297734528,0.450960959241952,0.26405474302352
1.41,0.382816049876637,0.451977511422164,0.265206438701199
1.42,0.380667090996553,0.452981250389696,0.266351658613752
1.43,0.378537241996798,0.453972297644659,0.267490460358543
1.44,0.376426325447108,0.454950773554503,0.268622900998389
1.45,0.374334165567316,0.455916797365634,0.269749037067049
1.46,0.372260588214046,0.456870487212468,0.270868924573487
1.47,0.37020542086743,0.457811960126442,0.271982619006128
1.48,0.368168492615311,0.45874133204676,0.273090175337929
1.49,0.366149634136575,0.45965871783171,0.274191648031714
1.5,0.364148677685774,0.460564231269117,0.27528709104511
1.51,0.362165457080233,0.461457985085095,0.276376557834672
1.52,0.360199807685907,0.462340090953668,0.277460101360425
1.53,0.358251566402054,0.463210659507174,0.278537774090772
1.54,0.356320571646504,0.464069800346278,0.279609628007218
1.55,0.354406663341619,0.464917622049511,0.280675714608871
1.56,0.352509682900505,0.465754232182639,0.281736084916857
1.57,0.350629473213231,0.466579737308023,0.282790789478746
1.58,0.348765878633056,0.467394242993983,0.283839878372961
1.59,0.34691874496409,0.468197853823176,0.284883401212734
1.6,0.345087919445801,0.468990673403126,0.285921407151074
1.61,0.343273250738279,0.469772804376231,0.28695394488549
1.62,0.341474588910779,0.470544348427558,0.287981062661663
1.63,0.339691785430281,0.471305406292604,0.289002808277115
1.64,0.337924693147895,0.47205607776654,0.290019229085565
1.65,0.336173166284517,0.472796461713956,0.291030372001527
1.66,0.334437060417584,0.473526656077858,0.292036283504557
1.67,0.332716232469973,0.474246757887214,0.293037009642813
1.68,0.331010540697821,0.474956863265225,0.294032596036954
1.69,0.329319844677342,0.475657067438287,0.295023087884371
1.7,0.327644005292134,0.476347464744611,0.296008529963255
1.71,0.325982884721098,0.477028148642435,0.296988966636468
1.72,0.324336346426561,0.477699211718089,0.29796444185535
1.73,0.322704255142416,0.478360745694061,0.298934999163523
1.74,0.321086476862261,0.479012841437046,0.299900681700693
1.75,0.319482878828782,0.479655588965168,0.30086153220605
1.76,0.317893329520411,0.48028907745704,0.301817593022549
1.77,0.31631769863864,0.480913395260387,0.302768906100973
1.78,0.31475585709815,0.481528629898749,0.303715513003101
1.79,0.313207677016969,0.482134868078171,0.30465745490486
1.8,0.31167303170477,0.482732195695153,0.305594772600077
1.81,0.310151795650523,0.483320697845039,0.306527506504438
1.82,0.308643844511084,0.483900458829773,0.307455696659144
1.83,0.307149055101643,0.484471562164382,0.308379382733974
1.84,0.305667305385238,0.485034090584112,0.309298604030649
1.85,0.3041984744614,0.485588126052132,0.310213399486468
1.86,0.302742442555231,0.48613374976696,0.311123807677809
1.87,0.301299091006999,0.486671042169533,0.312029866823468
1.88,0.299868302261919,0.487200082950149,0.312931614787933
1.89,0.298449959859937,0.487720951055407,0.313829089084656
1.9,0.29704394842552,0.488233724695147,0.314722326879333
1.91,0.295650153658517,0.488738481348659,0.315611364992824
1.92,0.294268462322665,0.489235297772489,0.316496239904847
1.93,0.292898762234675,0.489724250007857,0.317376987757468
1.94,0.291540942255738,0.49020541338643,0.318253644357832
1.95,0.290194892283049,0.490678862536078,0.319126245180873
1.96,0.288860503239724,0.491144671387724,0.319994825372551
1.97,0.287537667064171,0.491602913182572,0.320859419753257
1.98,0.286226276700268,0.492053660478772,0.32172006282096
1.99,0.284926226089144,0.492496985157009,0.322576788753848
2,0.283637410160148,0.492932958426639,0.323429631413213
2.01,0.282359724821074,0.493361650832332,0.324278624346595
2.02,0.281093066948756,0.493783132260456,0.325123800790788
2.03,0.279837334380109,0.494197471945171,0.325965193674719
2.04,0.278592425903338,0.4946047384744,0.326802835622262
2.05,0.277358241249134,0.495004999795808,0.327636758955059
2.06,0.276134681081889,0.495398323222772,0.328466995695339
2.07,0.274921646991825,0.495784775439733,0.329293577568443
2.08,0.273719041485104,0.496164422508909,0.330116536005987
2.09,0.272526767974425,0.49653732987669,0.330935902148884
2.1,0.271344730771716,0.4969035623786,0.331751706849684
2.11,0.270172835080834,0.497263184244257,0.33256398067491
2.12,0.269010986988885,0.497616259103268,0.333372753907847
2.13,0.267859093457076,0.497962849991454,0.33417805655147
2.14,0.266717062312253,0.498303019356588,0.334979918331159
2.15,0.265584802239832,0.498636829063205,0.335778368696964
2.16,0.264462222776017,0.498964340397885,0.336573436826098
2.17,0.26334923429939,0.499285614074973,0.337365151625637
2.18,0.262245748022811,0.499600710242077,0.338153541735112
2.19,0.261151675985707,0.499909688485308,0.338938635528985
2.2,0.2600669310465,0.500212607834427,0.339720461119072
2.21,0.258991426875032,0.500509526767993,0.340499046356976
2.22,0.257925077944996,0.500800503218497,0.341274418836507
2.23,0.256867799527168,0.501085594576972,0.34204660589586
2.24,0.255819507680883,0.501364857698778,0.34281563462034
2.25,0.254780119245946,0.501638348909097,0.343581531844956
2.26,0.253749551836338,0.501906124007216,0.344344324156446
2.27,0.252727723833931,0.502168238270787,0.345104037895281
2.28,0.251714554381019,0.502424746460914,0.345860699158067
2.29,0.250709963372433,0.502675702827498,0.346614333800069
2.3,0.249713871448267,0.50292116111419,0.347364967437544
2.31,0.248726199987784,0.503161174562522,0.348112625449694
2.32,0.247746871102721,0.503395795916466,0.348857332980814
2.33,0.246775807630045,0.503625077427346,0.34959911494261
2.34,0.245812933124982,0.50384907085858,0.350337996016438
2.35,0.244858171854378,0.504067827490192,0.35107400065543
2.36,0.243911448790178,0.504281398123236,0.351807153086586
2.37,0.242972689602906,0.504489833084233,0.352537477312861
2.38,0.242041820655152,0.504693182229592,0.353264997115256
2.39,0.241118768995737,0.504891494949578,0.353989736054685
2.4,0.240203462352383,0.505084820173287,0.35471171747433
2.41,0.239295829124744,0.505273206373386,0.35543096450187
2.42,0.238395798378989,0.505456701569791,0.35614750005122
2.43,0.237503299842388,0.505635353333347,0.356861346824265
2.44,0.236618263896883,0.505809208790194,0.357572527312923
2.45,0.235740621572307,0.505978314626376,0.358281063801317
2.46,0.234870304540112,0.506142717092102,0.358986978367786
2.47,0.234007245108127,0.506302462005307,0.359690292886565
2.48,0.233151376214792,0.506457594755573,0.360391029029636
2.49,0.232302631422921,0.506608160308358,0.361089208268721
2.5,0.231460944913706,0.50675420320908,0.361784851877214
2.51,0.230626251480995,0.506895767587001,0.362477980932004
2.52,0.22979848652568,0.507032897159037,0.363168616315283
2.53,0.228977586050084,0.507165635233576,0.36385677871634
2.54,0.228163486652353,0.507294024714284,0.364542488633363
2.55,0.227356125521432,0.507418108103524,0.365225766375045
2.56,0.226555440430759,0.507537927506634,0.365906632062607
2.57,0.225761369732262,0.507653524636013,0.366585105631725
2.58,0.224973852351687,0.507764940814288,0.367261206834025
2.59,0.224192827783952,0.507872216977476,0.367934955238572
2.6,0.2234182360876,0.50797539367875,0.36860637023365
2.61,0.222650017878972,0.5080745110924,0.369275471028628
2.62,0.221888114326797,0.508169609017506,0.369942276655698
2.63,0.221132467147685,0.508260726881003,0.370606805971312
2.64,0.220383018601161,0.508347903741054,0.371269077657785
2.65,0.219639711484295,0.508431178290699,0.371929110225006
2.66,0.218902489126539,0.508510588861362,0.3725869220121
2.67,0.218171295384802,0.508586173426197,0.373242531189001
2.68,0.21744607463862,0.508657969603372,0.373895955758009
2.69,0.216726771785322,0.508726014659349,0.374547213555328
2.7,0.216013332235203,0.508790345512171,0.375196322252626
2.71,0.215305701907197,0.508850998734393,0.37584329935841
2.72,0.214603827223447,0.508908010556778,0.376488162219776
2.73,0.213907655104136,0.508961416871804,0.37713092802406
2.74,0.213217132963476,0.509011253236397,0.377771613800128
2.75,0.212532208705694,0.509057554874647,0.378410236419659
2.76,0.211852830720267,0.509100356681055,0.379046812598677
2.77,0.211178947876892,0.509139693223948,0.37968135889916
2.78,0.210510509520841,0.509175598748633,0.380313891730527
2.79,0.209847465469074,0.509208107180036,0.38094442735089
2.8,0.209189766005968,0.509237252125613,0.38157298186842
2.81,0.208537361878692,0.509263066878481,0.382199571242827
2.82,0.20789020429276,0.509285584420447,0.382824211286792
2.83,0.207248244907796,0.509304837424885,0.383446917667319
2.84,0.20661143583337,0.50932085825956,0.38406770590707
2.85,0.205979729624837,0.509333678989459,0.384686591385704
2.86,0.205353079279186,0.509343331379614,0.3853035893412
2.87,0.20473143823131,0.509349846897628,0.385918714871062
2.88,0.204114760349333,0.509353256716859,0.386531982933808
2.89,0.203502999930162,0.509353591719437,0.387143408350401
2.9,0.202896111696028,0.509350882498614,0.387753005805357
2.91,0.202294050791036,0.509345159361112,0.388360789847851
2.92,0.201696772777061,0.509336452329907,0.388966774893032
2.93,0.201104233629414,0.509324791147175,0.389570975223411
2.94,0.200516389732848,0.509310205277006,0.390173404990146
2.95,0.19993319787821,0.50929272390768,0.39077407821411
2.96,0.199354615258762,0.509272375954166,0.391373008787072
2.97,0.198780599466202,0.509249190060822,0.391970210472976
2.98,0.198211108486833,0.509223194604003,0.392565696909164
2.99,0.197646100697918,0.509194417694534,0.393159481607547
3,0.197085534864096,0.509162887180149,0.393751577955755
3.01,0.196529370133799,0.509128630647919,0.394341999218282
3.02,0.195977566035676,0.509091675426687,0.394930758537636
3.03,0.195430082475387,0.509052048589247,0.395517868935366
3.04,0.194886879731575,0.509009776955074,0.396103343313351
3.05,0.194347918452036,0.508964887092933,0.39668719445503
3.06,0.193813159650748,0.508917405322897,0.397269435026355
3.07,0.193282564704893,0.508867357718364,0.397850077576743
3.08,0.192756095351327,0.508814770108464,0.398429134540209
3.09,0.192233713682849,0.508759668080588,0.399006618236563
3.1,0.191715382144763,0.508702076982726,0.399582540872511
3.11,0.191201063531994,0.508642021925426,0.40015691454258
3.12,0.19069072098592,0.508579527783947,0.400729751230132
3.13,0.190184317990949,0.508514619200585,0.401301062808466
3.14,0.18968181837122,0.508447320586912,0.401870861041868
3.15,0.189183186287462,0.508377656125913,0.402439157586625
3.16,0.188688386233913,0.508305649774078,0.403005963992009
3.17,0.188197383035231,0.508231325263501,0.403571291701268
3.18,0.18771014184342,0.508154706103968,0.404135152052611
3.19,0.187226628135065,0.508075815584837,0.404697556280098
3.2,0.186746807707866,0.507994676777391,0.405258515514743
3.21,0.186270646677345,0.507911312537077,0.405818040785578
3.22,0.185798111474278,0.507825745505248,0.406376143020473
3.23,0.185329168842143,0.507737998110904,0.406932833046953
3.24,0.184863785834069,0.507648092572753,0.407488121593177
3.25,0.184401929809637,0.507556050901398,0.408042019288965
3.26,0.183943568431909,0.507461894901345,0.408594536666746
3.27,0.18348866966495,0.50736564617269,0.40914568416236
3.28,0.1830372017711,0.507267326112977,0.409695472115922
3.29,0.182589133308029,0.507166955919192,0.410243910772779
